"","Groups","KIF2C","CKAP2L","CLSPN","RRM2","KIF15","RAD51AP1","PDE2A","ESPL1","TOP2A","SCN4B","DONSON","CAV1","ADAM33","CA4","CCNF","RTKN2","ESR1","CALCOCO1","DSCC1","ADAMTS14","MOCS1","CDC123","MCM6","IGFBP6","SH2B2","PFDN2","CDKN2D","SH2D2A","TGFBR2","YIF1B","DNAJC9","GABRD","LSM4","MTHFD2","GPD1L","CPA1","DLX5","AKAP12"
"TCGA-A8-A08P-01A","LumB",10.7197736818679,9.53277788632222,9.10087826561279,11.6895791667312,9.55127940570916,10.3547312148122,7.81876722610876,10.5668481763997,13.8036930823422,6.96564441457222,10.764919724988,11.5218163708235,6.61296424026283,1.87286965987597,11.0232764628418,9.48344329914098,14.5251871844019,11.4247346662013,9.6182398342305,8.73853200045868,9.8010154101173,12.3372726679875,12.2025625111098,8.70953394303779,7.4629380283172,11.4543520894456,9.2406772914692,8.72899662696302,12.5821700640598,11.3614895949485,9.83329457962986,6.82526189113382,13.0577261520187,12.6320668312814,12.6960529596446,0.932638572860751,7.40933322960335,10.1800302548302
"TCGA-E9-A5UO-01A","LumB",9.68296573882427,9.10879208148896,10.2732767032802,11.3390932538634,9.58228832902032,8.94100590912233,8.63932190892,10.0985311871163,12.6435500531643,9.78424061052607,9.91310582937846,11.7210461496696,4.82832774967248,5.80543304276289,10.6666584748802,9.1540625761406,15.3953991078689,11.8347239141661,9.41260161422471,8.22469090187915,9.92871652695642,11.3355371672201,12.5018801970382,8.82072067344583,7.89880237283691,11.0078342960837,9.8442467220454,4.48392474117817,11.391350768802,11.1853327833963,9.90267563656877,8.92444092711552,13.3308325071734,11.4507008276548,12.4966588710092,1.11606547982504,6.63459764374385,9.29714274355517
"TCGA-AR-A2LM-01A","LumA",7.77199033987447,6.8056189286579,7.39058707193233,8.62895540584129,7.40933322960335,7.31764653567538,8.39908095343754,7.60417738854219,10.9806989147463,9.53277788632222,8.50290881542273,12.0282460530303,9.28335676693036,2.17548421292927,8.88241157461213,8.64966521030552,14.2169343558505,12.6378820186715,7.08432476422093,9.37236512905067,9.75640516609401,10.7279986226817,11.1557956331804,8.58831800037263,6.65672780811963,10.6044750323035,7.65532501996219,6.41544234533406,13.4866649625954,10.222736418213,8.82942259511459,6.21482861260415,11.4543520894456,10.9342629870681,11.9612098925464,2.33094201659099,5.02316696784719,12.2072217321727
"TCGA-AO-A0J9-01A","LumA",9.06240686370753,8.01707462567448,7.92838780719191,10.0155233804406,8.7479289438913,9.35225731217723,10.4156377299344,9.94435942840942,12.5386427803758,9.31812974484847,9.44492915985859,14.2573456793828,9.16190984396412,8.81163113659332,9.46441233486506,9.39946984507776,14.5541920651937,12.6667278258629,7.67195780030873,8.35102832434774,11.4431019285596,11.4173756061449,11.5254210746062,10.2414579062195,7.62161959559853,12.4503576016232,8.54681846198191,7.8820539871662,13.3015002498359,10.336661290069,8.39908095343754,6.76453495527098,12.6039186479601,11.2081362704791,12.6320668312814,6.84532983708405,6.30523408999761,11.506860648404
"TCGA-A8-A096-01A","LumB",9.89190290087854,9.45774445957767,9.2337104537948,11.7907785876605,9.34557307912089,8.82942259511459,7.72146415191502,9.3794244087354,13.1644182040923,8.23744078880566,8.69002442285504,11.3877486621263,6.72015001484376,0.0100401606425704,9.2406772914692,8.7479289438913,15.6320862556375,12.6608298464946,7.8820539871662,9.1540625761406,10.3276276905704,11.0610250341002,11.7172929867974,8.46844707402368,7.00481619930008,10.7157447588986,8.89905589017084,8.07524181804368,13.0734819238525,10.4416323996124,9.11613629159765,7.63927748927502,11.6323320185817,11.1221213284103,13.4866649625954,0.31241642061606,6.08140497761193,10.9072729558283
"TCGA-XX-A899-01A","LumA",8.83807693186077,7.83511455618221,7.14292264754068,8.87376905935354,7.94413885656888,8.04552319863099,9.64749503274159,9.03860576531,12.0878282871309,8.57817090362973,8.7479289438913,12.7629371737145,9.69462018232773,6.65672780811963,8.9989652853927,8.08933481656732,13.1644182040923,13.1065770459689,7.29894106547474,9.17655338187691,10.6377923568326,10.732219997033,11.3390932538634,9.35225731217723,7.20111897192378,10.7488850301358,8.44575054144547,7.4629380283172,14.0281971259713,10.6420251018651,8.76618525341501,6.0579752740854,11.8832270493025,11.8469845202007,11.8148442821653,4.09626963270229,4.58413163146009,12.0364822179545
"TCGA-A8-A0A2-01A","LumA",8.77547969281103,8.07524181804368,8.3390997760831,9.96988258703604,8.53630899246161,8.32686733046334,8.27538960659967,9.29714274355517,11.8225777635961,8.38697980231015,9.03860576531,11.2230941027006,8.26259017011159,0.00719871988096621,9.42575105249289,8.70953394303779,16.5558553648413,13.1911492676416,7.83511455618221,8.10386850704129,9.53277788632222,10.8165243168018,10.7847105033284,7.89880237283691,6.30523408999761,10.8794401364512,8.78466132488855,6.84532983708405,12.3662879633558,10.0055045749756,9.21152531608369,7.39058707193233,11.4173756061449,12.3564364745581,11.7051896197741,1.44943486629586,5.36259138410434,11.1370366235075
"TCGA-HN-A2OB-01A","LumA",6.72015001484376,5.24157581000119,5.54963917345332,7.39058707193233,6.39450955941416,6.41544234533406,9.254407535865,6.90538497301669,9.65930922667005,11.3355371672201,8.18553570099325,13.2180011772945,10.6169478445127,5.52665667169026,9.01507837636844,7.40933322960335,13.6798602200751,12.8733711979279,6.88491732031664,9.13913457629912,10.7197736818679,10.6832042830112,10.5835628535171,9.8010154101173,7.60417738854219,10.6212216887818,7.33621596835158,5.85099420458736,13.4649557812232,10.7888567050705,8.97392289732017,6.8056189286579,11.9902796165507,11.1891313858335,11.7792748103506,3.90616929818034,5.87386085199944,12.2995474928767
"TCGA-E9-A1NI-01A","LumB",10.3459889072675,8.69975849644493,8.89077077629575,11.842867597197,9.74546728363083,9.57617604393198,7.78781369280051,10.5710081291632,12.9655340807164,7.91365051884764,9.254407535865,11.5901216622486,8.01707462567448,1.98591046214595,10.7927564029759,8.49177566505104,15.8347615234831,12.1842751160472,8.46844707402368,9.70033418546458,9.76771767991661,11.0194341334083,11.133384785215,8.79428089977821,7.72146415191502,11.5254210746062,9.07034729809102,6.23718178731088,12.0491219468091,11.2119357065724,8.75706709312383,7.58742479745185,12.9218448468148,11.4285632376949,12.2852219616277,0.087068947577134,5.80543304276289,10.088810707546
"TCGA-AQ-A1H2-01A","LumA",8.86521061677916,7.95817112490966,7.58742479745185,9.89190290087854,7.81876722610876,8.01707462567448,7.51799569674383,8.42305503262728,10.9883039318355,7.35446216975448,9.40600525368668,10.2041175549159,8.58831800037263,1.8030522840458,10.264197878598,6.94644437520396,17.80744037598,11.5787267398767,8.69975849644493,7.63927748927502,9.21922934155836,11.2119357065724,10.9844769006571,9.92871652695642,7.27984601097465,10.5920241118577,9.33890903049331,6.54782366761559,11.0037404422874,11.2379854834641,9.26193700364484,6.82526189113382,12.2025625111098,12.3662879633558,11.4507008276548,0.0717446158443693,4.17588260521655,8.90778551295309
"TCGA-A8-A075-01A","LumB",10.3981752349386,10.336661290069,9.43190912126153,11.8028687362861,10.1800302548302,9.32530061076169,7.8820539871662,11.4507008276548,12.8532434193177,6.92546204766005,10.1610011310654,11.3541434027096,5.1705027709834,1.23915823338061,11.7327403380852,9.79568401100008,12.6378820186715,11.506860648404,9.90790984779729,8.11801519439677,9.41260161422471,12.2667037600196,11.5674724578868,7.70465975558878,7.78781369280051,10.4812133483726,8.49177566505104,7.91365051884764,12.0922965046624,10.8831752360691,9.97480526934456,6.48288516804931,11.7831173255358,13.0901625119963,12.4253425284276,0.167654323486606,5.12247249189714,9.38584916931792
"TCGA-AQ-A54O-01A","LumB",9.13141744537965,6.8056189286579,8.04552319863099,9.62451537325828,8.07524181804368,8.46844707402368,6.84532983708405,9.09340845888605,10.9920348134227,6.32753748836547,9.86054940135781,9.63022985476322,8.82072067344583,2.89600121742363,9.72861924354474,7.65532501996219,14.7063367223373,11.4880703242831,8.85653534621328,9.08555779164735,7.42802486909716,11.2607981875885,10.5460927826972,11.6097051804378,9.11613629159765,12.9802722615706,10.6420251018651,7.24158450971638,9.37236512905067,11.4957497627325,7.89880237283691,7.4629380283172,13.5548526478381,9.77368256144256,11.859226305125,0.846473619453276,4.75516172724277,8.06015269906488
"TCGA-C8-A1HO-01A","LumA",10.3937807907105,9.99006275696361,10.2368622959595,11.9945467507744,9.91824176204933,10.1177755131994,7.97302450590522,9.6182398342305,12.6782401769886,7.70465975558878,9.86588329798543,11.1408695770549,6.90538497301669,2.86232793732148,10.7810855646767,9.7397091203047,15.1596479446461,11.0307801071652,9.69462018232773,6.92546204766005,10.227379474091,11.2081362704791,12.0835318280261,8.14572251138459,8.50290881542273,10.3320290895518,10.0302625833577,6.28242918784003,11.7637065791981,10.8794401364512,9.64749503274159,10.0643223434223,12.2344642677915,13.0343177468485,11.8347239141661,0.106409343566927,5.967178713102,9.96485699175463
"TCGA-E2-A1BC-01A","LumA",7.92838780719191,6.17042531500221,6.50548412252217,8.11801519439677,6.78468157613233,7.95817112490966,10.1470089048696,6.30523408999761,9.42575105249289,9.77898450655731,8.64966521030552,13.4028266733762,8.80324328468687,8.36277072842537,9.76771767991661,7.67195780030873,14.3698964355839,12.238878091827,8.10386850704129,9.51424818209223,11.4543520894456,11.0991142861847,10.5879114030531,7.98790601076077,6.32753748836547,9.90267563656877,8.35102832434774,5.33857958407669,13.1475280133328,10.2506010763284,8.55700550435989,7.81876722610876,11.3091712482181,11.5370789633052,13.3816541526627,3.62571985485129,6.23718178731088,12.5550319699921
"TCGA-A2-A04N-01A","LumA",8.86521061677916,7.72146415191502,7.81876722610876,9.2337104537948,8.10386850704129,8.22469090187915,7.91365051884764,8.23744078880566,11.6097051804378,8.27538960659967,8.94100590912233,11.8672263562571,8.31429735273503,0.00879004769293523,10.3724070432467,8.37466971719466,15.5426522903881,12.4966588710092,8.7479289438913,10.1894445169801,10.0399740231019,11.1816558860527,10.9461617260548,9.49611208641312,7.49965568122907,10.489876132135,8.93274844146578,5.12247249189714,12.5440166086823,10.8204919747081,8.88241157461213,8.08933481656732,12.5018801970382,12.1316659711019,12.1140450001854,0.106409343566927,5.02316696784719,11.1408695770549
"TCGA-B6-A0RI-01A","LumA",11.1181767631445,10.0055045749756,9.29714274355517,12.2209250605998,10.3320290895518,8.23744078880566,7.53532760165285,10.5073201745276,13.8644181304843,7.73862054871424,9.02302834116062,11.0421402519652,6.37153712039308,0.846473619453276,11.2230941027006,8.69975849644493,15.1596479446461,11.6935256643111,8.24967996338187,9.10879208148896,8.66000277360028,11.1853327833963,11.9325679413238,8.28858976764853,6.59154574723062,11.0803043410324,9.19759190017003,7.37284740281152,12.0491219468091,10.9190159780811,9.21152531608369,6.74221366116165,11.9777635239075,11.2569281173668,12.3278544707903,0.0536723266877428,5.33857958407669,11.0232764628418
"TCGA-BH-A18F-01A","LumA",10.6791146623177,9.94933301574489,9.8010154101173,11.8148442821653,10.0790930494018,9.84988730808178,9.6182398342305,10.9614456444586,13.392203041432,9.50816233220538,9.09340845888605,13.6798602200751,8.14572251138459,7.75522300867905,10.9883039318355,10.0691483431431,13.7070663918646,12.2901271764765,8.89077077629575,8.69975849644493,10.1372071692967,11.4507008276548,12.5386427803758,9.58841509828523,6.65672780811963,11.3020116578788,8.70953394303779,6.67685639525371,13.3412452236514,10.0349944490767,9.77898450655731,6.88491732031664,12.1933027555825,11.6401747742163,12.0239736677093,5.71163025884792,5.40857117439626,12.46050594659
"TCGA-AR-A1AV-01A","LumA",9.17655338187691,8.06015269906488,9.05446655313702,10.4416323996124,8.82942259511459,9.03860576531,8.24967996338187,9.88664940957686,12.6667278258629,7.77199033987447,9.50816233220538,11.312930590557,6.52675887481868,1.32576084411155,10.0691483431431,8.38697980231015,16.5558553648413,12.5495180636151,8.14572251138459,9.57617604393198,9.09340845888605,10.9461617260548,11.7013254192463,7.14292264754068,7.48127717322089,11.0194341334083,7.98790601076077,6.30523408999761,11.9817883539107,10.4112003507078,9.08555779164735,7.68843953610322,11.6552420632321,11.4099365906807,10.9770248965625,1.65867675191259,6.08140497761193,10.4855630094304
"TCGA-EW-A1OV-01A","HER2E",10.800964548946,9.13913457629912,10.0349944490767,11.8914808102516,9.21922934155836,9.54505418259233,8.37466971719466,10.7488850301358,13.0116242514909,7.85003494765368,9.86588329798543,12.2072217321727,6.39450955941416,3.45597243422183,10.6832042830112,10.1470089048696,7.27984601097465,12.2117185294737,8.73853200045868,8.04552319863099,9.66509020607588,11.7445466020831,12.4811412993556,8.53630899246161,8.62895540584129,11.3577899976999,8.94904288166479,9.68890796862675,13.5433676816297,11.2607981875885,11.0496929916056,5.967178713102,12.4860355373344,12.1184376002832,11.5104788996363,0.932638572860751,3.9345323362904,10.8440941012077
"TCGA-PL-A8LZ-01A","Basal",10.9423078886601,10.9691729749548,10.3895181376706,13.1560682661095,10.0253433788884,9.88150245631036,9.67087125671025,10.2084767724657,13.2553070658241,9.00726025694384,10.3050002282617,12.4709409119432,7.37284740281152,4.22737316423846,10.3635849181564,9.36558273056401,7.40933322960335,11.6552420632321,10.4504560421173,9.50227530890487,8.89905589017084,12.5606526508734,13.4131575263684,8.19901555505837,8.30165022725105,13.0901625119963,9.95950375130313,9.56375161323697,13.7893361853452,11.2828630268137,9.81741426110868,9.44492915985859,12.9802722615706,10.9190159780811,10.0935012885431,3.56892143565006,5.66618532023945,10.3590320795015
"TCGA-BH-A0GZ-01A","LumA",8.78466132488855,8.08933481656732,7.83511455618221,10.2553109745359,7.8820539871662,9.17655338187691,8.61913638644087,8.43384773599546,11.859226305125,9.16918745735529,9.75640516609401,12.5606526508734,7.56966275900767,2.40016532142412,9.18356498954594,9.00726025694384,16.1005629169361,11.312930590557,9.01507837636844,8.75706709312383,10.1894445169801,11.6816979281503,12.4552705408555,9.61215306061716,8.36277072842537,12.4759900142809,8.69002442285504,5.87386085199944,12.5440166086823,10.891260802705,9.04628580975251,8.26259017011159,13.09813585588,11.6628731617775,12.0197328274737,1.11606547982504,6.25999929663648,10.5417879258128
"TCGA-PL-A8LX-01A","LumA",7.80337998433956,7.04445574307263,7.4451353770574,8.95778140859103,7.63927748927502,7.10419223725763,8.60859844258371,8.32686733046334,10.2911025769983,9.27625520471046,8.56800095103933,11.2419064386138,1.65867675191259,2.96090741851669,10.9614456444586,6.69823052008877,16.1005629169361,11.9862254956652,7.55190625608641,7.53532760165285,10.2597981477058,11.4694240777139,11.0037404422874,10.4679599463546,8.03099265347437,11.2754890801763,8.55700550435989,6.25999929663648,11.0232764628418,10.5115554709672,8.37466971719466,10.281952174065,12.8264240396751,9.94435942840942,11.6703310711098,3.11631467200628,6.14815065318735,9.2406772914692
"TCGA-E2-A15R-01A","LumA",9.32530061076169,10.088810707546,9.254407535865,11.2828630268137,10.0839411655487,10.0593816051426,8.36277072842537,10.8440941012077,13.4232439029254,8.21230312921838,9.90267563656877,10.9770248965625,6.8652950088115,0.00962345632602535,11.2531044775743,7.97302450590522,16.1005629169361,11.4247346662013,9.10087826561279,7.68843953610322,9.77368256144256,10.3459889072675,12.4253425284276,9.3794244087354,8.52513557525164,10.4416323996124,9.34557307912089,5.24157581000119,11.0155812960416,10.8597930584407,9.80651937907679,10.6129517227519,11.9817883539107,10.8085082329793,11.6323320185817,0.0352768165523136,3.9858651376976,10.7446979184949
"TCGA-C8-A274-01A","LumB",9.62451537325828,9.8279859811459,8.58831800037263,11.8873893653926,9.24750633770645,8.83807693186077,7.12355520276278,10.2865512150107,13.0343177468485,7.42802486909716,9.53277788632222,10.2084767724657,6.72015001484376,0.00879004769293523,10.0399740231019,11.0534536701586,16.288423809051,11.7907785876605,8.77547969281103,7.33621596835158,9.33890903049331,11.5787267398767,12.4759900142809,6.74221366116165,7.80337998433956,11.312930590557,7.89880237283691,7.18130057718394,11.064959257796,10.7888567050705,9.61215306061716,7.65532501996219,12.0282460530303,12.3564364745581,12.8396288498212,0.0717446158443693,5.09659395524778,8.82942259511459
"TCGA-BH-A0H0-01A","LumB",10.8831752360691,10.2911025769983,10.1372071692967,11.3838896267264,10.3004582718932,10.4200644782455,9.47062338512455,11.5181217589534,14.0639681594645,8.79428089977821,9.99550261670314,11.2607981875885,6.28242918784003,6.96564441457222,10.6585614117096,10.5245455710474,15.3302477500462,12.3808904346855,10.2957226268876,5.52665667169026,8.63932190892,11.0803043410324,12.7143588219643,8.73853200045868,6.76453495527098,11.2455649259992,9.61215306061716,7.78781369280051,11.7210461496696,10.9844769006571,10.3232324730823,8.88241157461213,11.8187768498486,12.3712130334088,12.6267526895065,3.27292508859933,4.60927712485048,9.48344329914098
"TCGA-BH-A1FR-01A","LumA",9.04628580975251,8.24967996338187,8.81163113659332,10.9461617260548,8.69002442285504,9.00726025694384,8.89905589017084,8.56800095103933,12.5228694766678,8.17174968718522,8.44575054144547,11.0534536701586,6.43805931606458,1.91339515101103,10.108048558387,7.72146415191502,16.288423809051,12.2575505463858,8.00268015863692,5.48054871677542,9.54505418259233,11.1181767631445,11.5218163708235,7.31764653567538,7.40933322960335,10.4287019126505,9.74546728363083,6.54782366761559,12.0072732697312,10.8872225790836,9.16918745735529,8.39908095343754,11.8873893653926,12.1620099341888,12.1229253775278,2.86232793732148,4.63374755043172,9.69462018232773
"TCGA-C8-A138-01A","HER2E",9.45774445957767,8.99024414822456,7.67195780030873,11.4694240777139,9.18356498954594,8.56800095103933,8.00268015863692,8.93274844146578,14.2363796937522,8.77547969281103,8.75706709312383,12.7443362681269,7.14292264754068,2.40016532142412,10.4812133483726,9.50816233220538,11.6590289888277,11.998995290945,8.03099265347437,8.79428089977821,10.0055045749756,11.0725594840239,11.0842160217451,9.2337104537948,7.37284740281152,12.1357987891533,9.14633493271058,8.78466132488855,12.491260139781,10.9691729749548,8.72899662696302,7.95817112490966,11.9612098925464,11.3801069598021,12.3514299997119,0.106409343566927,6.59154574723062,10.3185865017058
"TCGA-D8-A27G-01A","LumA",10.108048558387,9.06240686370753,9.93400113387345,11.9488467526913,9.01507837636844,8.10386850704129,8.27538960659967,9.29028005816763,12.4103983730878,7.86588191270035,9.81741426110868,12.1357987891533,7.55190625608641,1.65867675191259,9.35888096721811,9.05446655313702,13.9266994173204,11.8307322745683,8.48041785178923,10.2597981477058,9.03860576531,10.938285741485,11.9653383168726,8.53630899246161,6.50548412252217,11.0155812960416,9.24750633770645,7.48127717322089,12.7565461474717,11.2493824531938,9.29714274355517,7.94413885656888,12.1445374462215,12.4253425284276,11.6438115042527,0.656024311509006,4.9518819317306,11.506860648404
"TCGA-AN-A04C-01A","HER2E",11.1966118392579,9.88150245631036,9.95460253217633,12.2025625111098,9.80651937907679,10.2553109745359,8.00268015863692,10.8519540962712,12.3090372429499,8.15886315330281,10.6957308860377,11.2754890801763,6.10401398885323,2.50440679611,11.1446153157905,10.2957226268876,10.7969120031069,11.6740357941352,11.5674724578868,8.03099265347437,8.41106609588232,12.0323694870286,12.5767618042413,8.77547969281103,8.67012813273099,12.491260139781,9.26898354914478,7.4629380283172,11.8469845202007,12.3564364745581,9.96485699175463,8.99024414822456,13.1230887658092,13.6043538934146,11.4620210676961,1.91339515101103,4.82832774967248,9.43866393298318
"TCGA-A2-A0T2-01A","Basal",10.4591971243767,8.14572251138459,8.46844707402368,11.2569281173668,8.26259017011159,8.42305503262728,8.23744078880566,10.281952174065,11.2042023292465,7.08432476422093,11.087940957648,11.4247346662013,5.98988304712108,0.00879004769293523,10.5791600725035,8.88241157461213,7.27984601097465,11.7288066209355,8.90778551295309,8.07524181804368,9.29028005816763,12.8733711979279,11.1816558860527,8.82942259511459,10.0302625833577,12.6838604937981,9.51424818209223,8.35102832434774,11.6057371095437,12.3090372429499,9.67087125671025,8.37466971719466,12.6492867533586,11.9079441199232,11.1743891158132,0.0536723266877428,4.58413163146009,10.1177755131994
"TCGA-C8-A278-01A","HER2E",11.5599483911491,9.29028005816763,9.89724140568877,13.1230887658092,10.520140492811,10.1227382779375,7.51799569674383,9.56375161323697,12.0072732697312,6.8056189286579,10.4986377537541,12.0156039844238,6.67685639525371,3.82115987257267,11.3877486621263,9.88664940957686,8.87376905935354,11.2792703799044,10.3276276905704,8.26259017011159,10.020457374888,12.0282460530303,12.4759900142809,7.94413885656888,9.06240686370753,12.1886904466539,8.78466132488855,8.32686733046334,12.7565461474717,10.3590320795015,9.72861924354474,6.50548412252217,12.4656082600516,13.3210548793075,12.2209250605998,2.21721509010696,4.90232267554434,10.3547312148122
"TCGA-S3-AA10-01A","Basal",12.342003297427,10.6002680606153,10.6708193892141,13.0116242514909,10.5157924234255,11.068807562996,7.67195780030873,11.6666712743626,14.8086372770433,6.50548412252217,11.0534536701586,11.0918060772117,5.45747831280861,0.754991776466972,11.458165344984,10.949958569455,7.75522300867905,11.268092526524,11.3503768992867,7.97302450590522,8.10386850704129,13.1065770459689,12.2758063221376,8.67012813273099,9.07034729809102,12.6550959147203,11.0078342960837,9.88150245631036,12.0113547601114,11.859226305125,11.1446153157905,6.14815065318735,12.9079778890766,13.3505556587716,10.3937807907105,0.0132819464764014,9.2265154117585,9.2406772914692
"TCGA-D8-A1JK-01A","Basal",10.9267816673315,9.52653960927907,9.64749503274159,12.9655340807164,9.68890796862675,9.76771767991661,8.11801519439677,10.1177755131994,12.238878091827,7.22130517301267,9.72286019966661,12.8396288498212,6.50548412252217,0.00962345632602535,11.0991142861847,8.04552319863099,8.45724628895034,10.891260802705,8.64966521030552,8.41106609588232,8.43384773599546,11.8996201132172,11.9612098925464,8.52513557525164,7.78781369280051,11.506860648404,8.9989652853927,8.61913638644087,12.7143588219643,11.2419064386138,9.05446655313702,8.01707462567448,12.2806063944973,12.7019351411171,11.7989616255434,2.09802376835585,6.03466606442669,10.108048558387
"TCGA-E9-A1RC-01A","LumA",9.41260161422471,9.39946984507776,9.06240686370753,10.7362289843141,9.6182398342305,9.48344329914098,7.1616892132529,10.3004582718932,13.1148813272736,7.91365051884764,10.1421239582481,10.5245455710474,5.89789904016819,0.484836727301275,11.4023656258476,8.38697980231015,16.9752894935607,12.3808904346855,8.31429735273503,10.222736418213,8.82942259511459,10.8481930256982,12.8868100805151,7.68843953610322,6.72015001484376,10.8677218812299,8.19901555505837,4.20232479246793,11.087940957648,10.3547312148122,9.72861924354474,6.88491732031664,11.5901216622486,12.3712130334088,12.9802722615706,0.0206332799050033,5.04776662922245,10.4287019126505
"TCGA-E2-A15G-01A","LumA",8.24967996338187,7.4629380283172,7.85003494765368,9.44492915985859,8.53630899246161,8.49177566505104,8.68036420549017,8.63932190892,10.8325909087575,8.17174968718522,8.67012813273099,11.2306767468319,7.02457412789517,0.00879004769293523,10.3766486585569,8.51452754998878,16.9752894935607,13.4028266733762,7.83511455618221,7.35446216975448,10.1421239582481,10.9883039318355,10.6708193892141,7.12355520276278,7.40933322960335,10.5791600725035,8.08933481656732,5.59616530182728,11.532953194802,10.0935012885431,9.21922934155836,8.15886315330281,11.7753339018807,11.47703862095,12.9802722615706,1.83168590850864,5.07141907979758,9.1540625761406
"TCGA-AC-A8OQ-01A","Basal",11.6475116288623,9.1540625761406,8.86521061677916,11.3614895949485,9.30428673604879,8.69002442285504,9.32530061076169,10.222736418213,13.392203041432,8.22469090187915,9.60033593228992,12.7143588219643,9.87632536081561,4.12069943314817,10.3276276905704,8.27538960659967,7.94413885656888,12.4450863066942,9.55746987392293,8.71948520960684,10.2777306724299,12.0406631433813,12.0239736677093,9.7397091203047,8.51452754998878,12.2160086288308,8.18553570099325,9.51424818209223,12.7321658338717,12.5606526508734,9.45774445957767,6.54782366761559,12.2758063221376,11.6401747742163,10.2134195860972,4.14996567965466,9.58841509828523,11.2379854834641
"TCGA-A8-A06R-01A","LumB",9.87632536081561,8.83807693186077,8.71948520960684,12.1707927194389,9.58841509828523,8.23744078880566,7.98790601076077,8.60859844258371,13.0498364524095,7.8820539871662,10.6543880499675,11.9612098925464,6.88491732031664,1.98591046214595,10.723843407662,8.61913638644087,15.4662576628662,11.36515841683,9.97480526934456,8.13110014821812,9.07034729809102,10.7969120031069,12.1532598691061,8.63932190892,8.14572251138459,13.5667702757116,9.48344329914098,7.29894106547474,12.6378820186715,10.6129517227519,9.83329457962986,8.68036420549017,13.1065770459689,13.4335832242858,12.2344642677915,1.11606547982504,6.48288516804931,11.2905731866038
"TCGA-A8-A06U-01A","LumA",10.0349944490767,9.60620287089131,9.10087826561279,12.3325954558573,8.82072067344583,9.13913457629912,7.48127717322089,10.1992241673802,13.283004521567,7.78781369280051,10.0545305111121,10.6625605508408,7.20111897192378,1.49397733943263,10.7888567050705,8.27538960659967,16.1005629169361,12.3761267843182,9.13141744537965,8.36277072842537,9.34557307912089,11.271828008442,12.3952388729607,7.92838780719191,6.67685639525371,11.1557956331804,9.85529195172079,7.83511455618221,11.5979221257721,11.3020116578788,9.28335676693036,8.08933481656732,12.5767618042413,12.1489853400687,12.0533965273152,2.13610179406911,4.99959222449429,9.90790984779729
"TCGA-PE-A5DC-01A","LumA",11.582526735234,9.74546728363083,8.53630899246161,10.5460927826972,8.69002442285504,9.57007231471956,10.1516577535677,11.4543520894456,13.7337823058886,8.91590077976056,10.0790930494018,12.46050594659,10.3459889072675,2.6559840154089,11.3614895949485,8.93274844146578,14.0281971259713,12.2711455214709,9.33890903049331,6.96564441457222,10.5029858397874,11.2493824531938,11.9161942623028,9.31113903079018,7.40933322960335,11.2081362704791,9.43190912126153,6.03466606442669,12.3662879633558,10.5417879258128,9.97985417572538,8.71948520960684,13.2180011772945,11.7676219253005,11.2792703799044,0.705734555590315,5.57139435545067,10.1610011310654
"TCGA-LD-A9QF-01A","normal-like",9.78971550309407,8.08933481656732,7.67195780030873,11.4137041008309,8.75706709312383,7.4629380283172,10.0106755004431,8.81163113659332,12.1357987891533,8.7479289438913,9.48344329914098,12.9360778279923,9.45125020602163,1.8030522840458,9.50227530890487,9.10087826561279,8.46844707402368,12.0113547601114,7.83511455618221,9.81741426110868,8.69002442285504,11.1446153157905,11.4023656258476,11.0610250341002,8.39908095343754,11.3801069598021,9.07810072658791,9.66509020607588,13.6043538934146,11.4694240777139,9.58228832902032,6.69823052008877,12.6378820186715,11.8469845202007,11.2195102641119,2.21721509010696,5.33857958407669,11.087940957648
"TCGA-AN-A0FX-01A","Basal",10.9034293402516,8.91590077976056,9.77368256144256,11.458165344984,9.10087826561279,9.75640516609401,8.46844707402368,10.2957226268876,12.8070836626646,10.2777306724299,10.1846470036217,12.0792556238881,7.12355520276278,4.20232479246793,10.6044750323035,8.82072067344583,9.78424061052607,12.3325954558573,10.8794401364512,9.99550261670314,9.8279859811459,11.2002916606105,12.5440166086823,8.14572251138459,8.01707462567448,11.2306767468319,8.98229478305789,8.30165022725105,12.2946772744633,12.1489853400687,10.2506010763284,7.91365051884764,13.0033756931731,11.3466829962683,11.0116989876011,1.70830018015251,10.1421239582481,10.9999628632796
"TCGA-A7-A5ZV-01A","Basal",12.4811412993556,9.28335676693036,10.6420251018651,11.2002916606105,9.06240686370753,10.5835628535171,8.39908095343754,10.891260802705,12.8070836626646,10.650161318675,9.67695589199806,12.2527555861209,3.33231192103284,2.75361208190332,10.4112003507078,5.92153421023544,6.39450955941416,12.0792556238881,9.47062338512455,6.88491732031664,9.86588329798543,11.8832270493025,12.3182529814148,10.691597784375,10.3459889072675,12.6900004255619,10.4287019126505,9.33890903049331,10.8677218812299,11.9161942623028,9.79568401100008,11.1181767631445,12.6667278258629,13.3015002498359,9.95950375130313,0.538807497885776,10.9151845863448,9.12376792087936
